"1670";"Troetelnaampjes voor je vrouw?";"7503581/18de336b/";"Hey, ruim dat eens op!"
"1671";"De nieuwe band DWDD";"7058501/099b01a4/";"Ryanne van Dorst (Elle Bandita) vindt de band van Matthijs geen kwalitatief hoogstandje."
"1672";"Man niet blij met inbreker ";"7504581/735cc835/";"""Wie jat er nou een kaasschaaf?!"" "
"1673";"Bruut hanengevecht";"7507065/85dc9607/";"Marianneeeeee"
"1674";"Bert slaat door";"7506817/b599bfd4/";"Kom op Bert, dat kan echt niet hoor"
"1675";"Lilliputter kopt paal";"7507363/dbd64a29/";"Muziek door de jostiband"
"1676";"Een liedje over mijn leven";"7505329/3f1eca40/";"Dumpert's Got Talent (Via DonniVidz)
"
"1677";"Kom op!";"7506269/1d8d930d/";"Deze keer gaat het lukken!"
"1678";"IEW een rat!";"7506509/125ea260/";"Papa to the rescue"
"1679";"Pijn is de beste leraar";"7505679/b1e40c02/";"Ja hoor probeer maar!"
"1680";"Vloeibare stikstof + warm water";"7505969/cc1134ac/";"Is even Apeldoorn bellen"
"1681";"Hoezo hoge bloeddruk?";"7505381/e5c8f142/";"Verdomme nergens last van! "
"1682";"Uw dagelijkse portie wtf ";"7507329/2a7e841e/";"Waar heb ik naar zitten kijken "
"1683";"Papa gaat naar de overkant ";"7506821/c1398b3a/";"Duimpie omhoog en gaan"
"1684";"Verijderde video";"7504449/e550c70b/";"Verijderde video"
"1685";"Verijderde video";"7509541/ca6eb55f/";"Verijderde video"
"1686";"Even je maat wekken";"7509849/b3c82862/";"Morge!"
"1687";"De grote verdwijntruc";"7509695/d5eae418/";"Huh wtf, waar is ie?! "
"1688";"I love Netherlands!";"7510303/07021851/";"Russen zijn fan!"
"1689";"Recht door midden";"7510193/caeddb40/";"Gelukkig heeft ie een helm op.. oh"
"1690";"Stier heeft hekel aan politie";"7511263/55ed75ee/";"MIJ EEN BEKEURING GEVEN?"
"1691";"Niet fucken met cheerleaders";"7510621/2dfbc168/";"Gezellig meisjes onder elkaar"
"1692";"Pijltje in je bakkes";"7510943/dccf3e2e/";"Wat heb ik gewonnen?"
"1693";"Realistisch speelgoed";"7510885/e2d45e3f/";"Is net echt..."
"1694";"10 jaar oud puistje poppen";"7510675/7c8800a9/";"Hoppa, lekker graven!"
"1695";"Jack Sparrow Italiano";"7511289/5d229e98/";"Today is the day you will always remember as the day, you almost caught Captain Jack Sparrow"
"1696";"Motorrijder vs lachopa";"7516379/1dd2b4bb/";"Schelden? Wacht maar!"
"1697";"Hoezo opblazen?";"7516473/4b8a0448/";"Niet nodig. Wij hebben Igor!"
"1698";"Verijderde video";"7514299/cbe2a1ae/";"Verijderde video"
"1699";"Heldopa trapt overvallers bar uit";"7515861/0fd70b96/";"84-jarige baas is niet bang voor stel laffe steeltokkies
"
"1700";"Harry test zijn subwoofer even uit";"7514349/96598b91/";"Voortaan niet meer naar de zwarte markt gaan..."
"1701";"Verijderde video";"7515909/57b05115/";"Verijderde video"
"1702";"Pliesie versus vervelio ";"7515555/58144c7c/";"Een, twee, HOPPAKE! "
"1703";"Meisje in de speeltuin ";"7516047/7d0f080c/";"Haha die snapt er geen kudt van "
"1704";"Verijderde video";"7514371/ff35942e/";"Verijderde video"
"1705";"Ge mot omhoog kijke";"7513325/9dd42043/";"Geen internet?"
"1706";"Rodeo in het circus";"7515843/48902fc0/";"Rare stieren hebben ze daar"
"1707";"Rammers op zondagochtend";"7517513/a205fab9/";"Kerken FTW!!!!"
"1708";"Boosoma heeft goede klauwtjes";"7520361/760fedb7/";"Deelt zo een teringklap uit"
"1709";"Zware werkdag";"7519131/a3756a28/";"Even oogjes sluiten"
"1710";"Verijderde video";"7517411/292c0bc7/";"Verijderde video"
"1711";"Containerschip plet plezierbootje";"7520143/33c76ca1/";"Tussen wal en schip!"
"1712";"Chinese brandweer doet demo'tje";"7519543/472b00ab/";"Ladders? Wat zijn dat?"
"1713";"ETONNNN";"7516869/24b40b5d/";"please please please"
"1714";"RE: ETONNNN";"7517083/2cda4ccb/";"Husky gaat los!"
"1715";"Steven Kazan doet Uri Gellertje";"7520623/3926ef47/";"Laat je niet afleiden."
"1716";"DumpertEten met Nick en Mr. Polska!";"7443655/ebf7d121/";"Ja hee hallo daar zijn we weer! Deze week met niemand minder dan Mr. Polska, Nick, René en een stagiaire! Omnomnom! (Menu HIERRR)"
"1717";"Prachtige dingen Thierry!";"7520077/0e695cdb/";"Íedereen is het met je eens!"
"1718";"Nieuwe clip Tripaloski ";"7521509/62b9db06/";"Het is ook gewoon een lekker nummertje "
"1719";"Lekker samen uitbrakken op de bank";"7521489/d288a1cf/";"Daar heb je vriendinnen voor"
"1720";"Steven Kazan doet Uri Gellertje";"7520623/3926ef47/";"Laat je niet afleiden."
"1721";"Prachtige dingen door Thierry! #4";"7523477/739a1646/";"Schijt van brulbeer gevoerd"
"1722";"Hier kom ik aan!";"7521657/40758978/";"Was de bedoeling hoor, echt "
"1723";"Paardje tikken";"7523789/31a75003/";"Slecht idee"
"1724";"In the deer tonight";"7524359/4b22641e/";"Wat een solo!"
"1725";"Jongen heeft nieuw zwaard";"7524043/169e4d5a/";"Topworp!"
"1726";"Kleine meid kan goochelen";"7489015/51c69c76/";"Tada!"
"1727";"Neeee, niet filmen!";"7521977/a0ee4199/";"Word ik verlegen van"
"1728";"Goocheltruc op Poolse TV";"6824357/ef4ce1f1/";"Gebeurde gisterochtend op LIVE televee"
"1729";"Baby heeft een beste toeter";"7537205/ffeb2e70/";"De Duitsers komen!"
"1730";"Schoonste glazen deuren van China";"7538053/0eba0176/";"Je zou er bijna doorheen lopen"
"1731";"Rolluiken?";"7536483/e278248b/";"Ik heb geen rolluiken"
"1732";"Sporten is gezond";"7525149/137477b6/";"Hartstikke strak!"
"1733";"Hoe Banksy te werk ging";"7536805/4e9aa7cb/";"Met actiebeelden vanuit de veiling"
"1734";"Oprotten met dat kutdansje!";"7526093/36eca718/";"Meisje is er helemaal klaar mee"
"1735";"Verijderde video";"7525515/a696dc74/";"Verijderde video"
"1736";"liggend is makkelijker!";"7525393/7f3c38af/";"GODVERDOMME TRUT!"
"1737";"Ik blijf op het stoepie";"7537837/de7d4245/";"En dat LUKKTTTT"
"1738";"Dokter mijn brein kietelt zo";"7536959/45964dd1/";"HANZZ!!!"
"1739";"Dolfijnen zoeken";"7536601/0235c2f4/";"Nee echt, kijk dan!"
"1740";"Verijderde video";"7150879/227a0b94/";"Verijderde video"
"1741";"You're now rocking with...";"7538043/278eb36c/";"Wie allemaal?"
"1742";"Verijderde video";"7286803/e8b1fa5a/";"Verijderde video"
"1743";"Haakneustjappie gedist op straat";"7542865/3fd5595d/";"Dreigen met geweld terwijl hij meewerkt aan een soort 'Undercover Tjappie' laat zien dat ie geen spat veranderd is.  (Stukje uit BekendEnVermomd op YT)"
"1744";"Rocks en Airmiles erbij?";"7540239/49a23962/";"Crash Akermaat tankstation A9 bij Heemskerk (Meer info)"
"1745";"Irritant kutkind krijgt portie karma";"7445829/e3d6dec2/";"Ventje was auto's aan het beschadigen met sleutelbos. Sean probeerde hem tegen te houden en zijn moeder te bellen, maar die kwam net iets te laat"
"1747";"Flexibiliteit";"7541973/01cc17a3/";"De mogelijkheden zijn eindeloos"
"1748";"Haarband vergeten";"7541915/4f0d7c19/";"Praktisch denken +1"
"1749";"Chuck Norris leeft";"7539593/bfbc9e36/";"Woont lekker rustig in Rusland "
"1750";"Wake Up!";"7542255/c5cd4165/";"Het internet op zijn best"
"1751";"Dagje met papa";"7540773/d8fa7b1a/";"Saampjes in de speeltuin"
"1752";"Proost pik!";"7542361/56c13e24/";"Slik dan!"
"1753";"Snelweg op slot maatje!!";"7538905/3d00924b/";"Iedereen moet wachten op ons!"
"1754";"Crazy chick met dure tieten";"7540155/c56b0bf5/";"Rent waarschijnlijk nu nog achter BMW's aan"
"1755";"Het Dynamische duo";"7540895/d17dc5e9/";"Als dit geen hit wordt..."
"1756";"Komt die sprong";"7524805/4fd7e1be/";"+1 "
"1757";"Dokter, ik heb wat in m'n oog";"7541319/4873b7b3/";"Spaghetti a la oogbal"
"1758";"Dikke melkuiers";"7539525/fd33f31b/";"Daar kan je lol mee hebben"
"1759";"Verijderde video";"7544549/82fe60fa/";"Verijderde video"
"1760";"Duitser doet dikke doekoevondst";"7545177/e88c2ebf/";"Eerlijk gevonden!"
"1761";"Wethouder vindt school tantoe lauw ";"7538787/aa06c43f/";"Stijve wethouder in Midden-Delfland probeert te rappen, (Via WOS)"
"1762";"Geef die hond een Oscar!";"7546973/422ed96a/";"Wat een lieve ho... eh olifant"
"1763";"Hond wordt uit het vliegtuig gegooid";"7546013/9265eb11/";"Oh haha mindfuck"
"1764";"Vol op zijn bakkes";"7546961/b816f2f6/";"Kort maar krachtig"
"1765";"Duits Halloween drankje";"7544905/6e6a6a1e/";"Voed je inner fuhrer"
"1766";"Ga maar even zitten jongen!";"7543985/f8bad4b3/";"Pak een stoel!"
"1767";"Verijderde video";"7545841/3b22634e/";"Verijderde video"
"1768";"De beste piraten ooit #89";"7546359/e6667885/";"De hoogtepunten"
"1770";"Even bandje oppompen";"7550203/a78e234f/";"Is dit het WK dwergwerpen?"
"1771";"Meisje speelt viool";"7549689/9ac230c3/";"Uw dagelijkse portie 'wat de neuk is dit voor een next level aandachtshoeren gedoe, maar ik kan er wel op fappen' van de dag. "
"1772";"Poesje laten schrikken";"7551873/9c1a2836/";"BOE!"
"1773";"Helemaal klaar met dat kudtboard";"7547649/df626472/";"Ga eens kapot!"
"1774";"Bassie & Adriaan Spaanse les";"7548761/ab6fd604/";"??? Een hoed die noeme se sombrero ??"
"1775";"Brokkenpiloot geeft niet op";"7551109/ea53c6aa/";"Het kan altijd erger"
"1776";"Engelse tokkie vraagt erom";"7551013/6c5429be/";"En blijft erom vragen.."
"1777";"Appeltje afslaan";"7551067/0ae85484/";"Kleine Willem Tell speelt voortaan alleen Via"
"1778";"Meisje op de roltrap ";"7547783/3ac95e1f/";"Toedeloki! "
"1779";"Agent vindt helemaal mooi";"7551917/f0974936/";"Er ist ein gabbert!"
